m,r,d,A_norm_0,A_norm_1,AMP_norm_0,AMP_norm_1,DRS_H_div_AMP_norm_0_mean,DRS_H_div_AMP_norm_1_mean,DRS_H_rank_ratio_mean,DRS_time_mean
580,145,10,28391,714.5838709351079,28285,689.9321973819204,0.35994238975941434,0.7613723769996579,0.16475095785440613,531.3048699000001
580,145,25,68062,982.7683721177959,68653,971.8340188005251,0.37098573607709623,0.7277163059709846,0.29118773946360155,447.99211403333334
600,150,100,329089,3085.590209277542,328418,3023.737318913255,0.26589799764184696,0.6723330740271806,0.7459259259259259,522.6753659
600,150,10,30116,772.5444145974518,30075,770.973037033269,0.36602679970213653,0.7572799366850799,0.16296296296296295,485.79059433333333
600,150,25,72041,992.1839849612645,72468,1051.2246076824454,0.34411846427277876,0.7290836577946402,0.2992592592592593,515.8588985666667
60,15,100,3389,136.93753872616296,3383,128.49690639406177,0.2603925211907842,0.7151496938588634,0.4666666666666666,1.2908774333333335
60,15,10,355,40.70983929267513,354,44.29771883009203,0.4509814022976663,0.8264860038437737,0.044444444444444446,0.23258083333333332
60,15,25,802,58.60625160910707,804,59.38926016804642,0.4138797818383759,0.7810905166001322,0.1111111111111111,0.3310944
80,20,100,6004,189.12484150031074,6015,196.82156947229595,0.2591835445629636,0.7079890442427951,0.5555555555555557,2.0424056999999998
80,20,10,616,66.37137478733521,616,64.75614355634158,0.3902282205834698,0.8274139800967673,0.049999999999999996,0.4807322
80,20,25,1510,79.08291673824117,1503,82.82782182728081,0.32516341230173146,0.7774515903808868,0.11666666666666665,1.051201
